
minsithumaung@connect-172-31-3-24 csce_412_project_3 % make
mkdir -p obj
mkdir -p bin
g++ -Wall -Wextra -Iinclude -std=c++11 -c src/LoadBalancer.cpp -o obj/LoadBalancer.o
g++ -Wall -Wextra -Iinclude -std=c++11 -c src/Request.cpp -o obj/Request.o
g++ -Wall -Wextra -Iinclude -std=c++11 -c src/WebServer.cpp -o obj/WebServer.o
g++ -Wall -Wextra -Iinclude -std=c++11 -c src/main.cpp -o obj/main.o
g++  obj/LoadBalancer.o  obj/Request.o  obj/WebServer.o  obj/main.o -o bin/load_balancer
./bin/load_balancer
Enter the number of servers: 10
Enter the duration (clock cycles) to run the load balancer: 10000
Added request with IP in: 47.64.214.29, IP out: 116.130.41.164, processing time: 7
Assigned request to server 7 with IP in: 235.74.142.65, IP out: 198.36.248.65
Server 9 assigned request with IP in: 180.56.239.139, IP out: 65.234.212.13
Assigned request to server 9 with IP in: 180.56.239.139, IP out: 65.234.212.13
Server 6 finished processing request.
Server 6 assigned request with IP in: 161.202.134.94, IP out: 128.70.185.31
Assigned request to server 6 with IP in: 161.202.134.94, IP out: 128.70.185.31
Server 0 finished processing request.
Server 2 finished processing request.
Server 9 finished processing request.
Server 0 assigned request with IP in: 93.85.246.13, IP out: 135.12.21.40
Assigned request to server 0 with IP in: 93.85.246.13, IP out: 135.12.21.40
Server 2 assigned request with IP in: 241.202.140.35, IP out: 161.132.190.12
Assigned request to server 2 with IP in: 241.202.140.35, IP out: 161.132.190.12
Server 9 assigned request with IP in: 248.69.65.56, IP out: 222.89.193.34
Assigned request to server 9 with IP in: 248.69.65.56, IP out: 222.89.193.34
Server 7 finished processing request.
Added request with IP in: 51.73.104.222, IP out: 123.152.159.57, processing time: 97
Server 7 assigned request with IP in: 232.164.158.53, IP out: 32.69.179.193
Assigned request to server 7 with IP in: 232.164.158.53, IP out: 32.69.179.193
Server 0 finished processing request.
Server 8 finished processing request.
Server 0 assigned request with IP in: 241.69.114.55, IP out: 136.203.236.114
Assigned request to server 0 with IP in: 241.69.114.55, IP out: 136.203.236.114
Server 8 assigned request with IP in: 140.49.228.215, IP out: 157.54.243.203
Assigned request to server 8 with IP in: 140.49.228.215, IP out: 157.54.243.203
Server 1 finished processing request.
Server 2 finished processing request.
Server 3 finished processing request.
Server 1 assigned request with IP in: 156.129.87.189, IP out: 58.252.135.241
Assigned request to server 1 with IP in: 156.129.87.189, IP out: 58.252.135.241
Server 2 assigned request with IP in: 77.237.53.116, IP out: 231.167.207.71
Assigned request to server 2 with IP in: 77.237.53.116, IP out: 231.167.207.71
Server 3 assigned request with IP in: 150.232.176.54, IP out: 81.250.219.157
Assigned request to server 3 with IP in: 150.232.176.54, IP out: 81.250.219.157
Server 4 finished processing request.
Server 6 finished processing request.
Server 7 finished processing request.
Server 4 assigned request with IP in: 250.176.90.238, IP out: 73.89.240.202
Assigned request to server 4 with IP in: 250.176.90.238, IP out: 73.89.240.202
Server 6 assigned request with IP in: 65.209.121.230, IP out: 147.184.151.41
Assigned request to server 6 with IP in: 65.209.121.230, IP out: 147.184.151.41
Server 7 assigned request with IP in: 28.25.5.217, IP out: 84.105.215.237
Assigned request to server 7 with IP in: 28.25.5.217, IP out: 84.105.215.237
Server 3 finished processing request.
Server 5 finished processing request.
Server 9 finished processing request.
Server 3 assigned request with IP in: 153.22.154.203, IP out: 31.179.187.59
Assigned request to server 3 with IP in: 153.22.154.203, IP out: 31.179.187.59
Server 5 assigned request with IP in: 164.80.69.109, IP out: 88.252.206.243
Assigned request to server 5 with IP in: 164.80.69.109, IP out: 88.252.206.243
Server 9 assigned request with IP in: 55.40.230.52, IP out: 126.253.244.229
Assigned request to server 9 with IP in: 55.40.230.52, IP out: 126.253.244.229
Server 6 finished processing request.
Added request with IP in: 213.121.234.55, IP out: 160.24.39.226, processing time: 85
Server 6 assigned request with IP in: 169.168.231.254, IP out: 71.89.6.91
Assigned request to server 6 with IP in: 169.168.231.254, IP out: 71.89.6.91
Server 8 finished processing request.
Added request with IP in: 116.166.162.105, IP out: 150.195.121.198, processing time: 93
Server 8 assigned request with IP in: 182.214.74.255, IP out: 76.184.234.53
Assigned request to server 8 with IP in: 182.214.74.255, IP out: 76.184.234.53
Server 6 finished processing request.
Server 6 assigned request with IP in: 136.4.124.115, IP out: 72.4.180.228
Assigned request to server 6 with IP in: 136.4.124.115, IP out: 72.4.180.228
Server 0 finished processing request.
Server 0 assigned request with IP in: 126.59.157.34, IP out: 175.47.149.128
Assigned request to server 0 with IP in: 126.59.157.34, IP out: 175.47.149.128
Server 1 finished processing request.
Server 7 finished processing request.
Added request with IP in: 167.61.255.243, IP out: 80.154.144.252, processing time: 4
Server 1 assigned request with IP in: 56.73.128.121, IP out: 11.54.248.169
Assigned request to server 1 with IP in: 56.73.128.121, IP out: 11.54.248.169
Server 7 assigned request with IP in: 36.6.155.179, IP out: 99.67.50.211
Assigned request to server 7 with IP in: 36.6.155.179, IP out: 99.67.50.211
Server 5 finished processing request.
Server 6 finished processing request.
Server 8 finished processing request.
Server 9 finished processing request.
Server 5 assigned request with IP in: 136.206.34.192, IP out: 18.29.58.151
Assigned request to server 5 with IP in: 136.206.34.192, IP out: 18.29.58.151
Server 6 assigned request with IP in: 164.2.248.93, IP out: 155.174.228.67
Assigned request to server 6 with IP in: 164.2.248.93, IP out: 155.174.228.67
Server 8 assigned request with IP in: 188.60.118.59, IP out: 107.206.141.165
Assigned request to server 8 with IP in: 188.60.118.59, IP out: 107.206.141.165
Server 9 assigned request with IP in: 71.1.42.127, IP out: 58.208.138.71
Assigned request to server 9 with IP in: 71.1.42.127, IP out: 58.208.138.71
Server 2 finished processing request.
Server 4 finished processing request.
Server 7 finished processing request.
Server 2 assigned request with IP in: 251.172.119.38, IP out: 204.103.118.70
Assigned request to server 2 with IP in: 251.172.119.38, IP out: 204.103.118.70
Server 4 assigned request with IP in: 171.237.134.78, IP out: 19.60.69.233
Assigned request to server 4 with IP in: 171.237.134.78, IP out: 19.60.69.233
Server 7 assigned request with IP in: 147.69.150.234, IP out: 244.234.179.32
Assigned request to server 7 with IP in: 147.69.150.234, IP out: 244.234.179.32
Server 0 finished processing request.
Server 3 finished processing request.
Server 7 finished processing request.
Server 0 assigned request with IP in: 207.140.149.43, IP out: 150.5.52.161
Assigned request to server 0 with IP in: 207.140.149.43, IP out: 150.5.52.161
Server 3 assigned request with IP in: 91.162.86.21, IP out: 220.231.255.218
Assigned request to server 3 with IP in: 91.162.86.21, IP out: 220.231.255.218
Server 7 assigned request with IP in: 73.108.194.170, IP out: 155.246.180.250
Assigned request to server 7 with IP in: 73.108.194.170, IP out: 155.246.180.250
Server 4 finished processing request.
Server 6 finished processing request.
Added request with IP in: 233.137.111.164, IP out: 207.170.122.80, processing time: 85
Server 4 assigned request with IP in: 255.158.5.178, IP out: 248.28.25.58
Assigned request to server 4 with IP in: 255.158.5.178, IP out: 248.28.25.58
Server 6 assigned request with IP in: 32.118.153.232, IP out: 32.45.0.49
Assigned request to server 6 with IP in: 32.118.153.232, IP out: 32.45.0.49
Server 9 finished processing request.
Server 9 assigned request with IP in: 218.26.86.189, IP out: 64.78.169.128
Assigned request to server 9 with IP in: 218.26.86.189, IP out: 64.78.169.128
Server 0 finished processing request.
Server 4 finished processing request.
Server 0 assigned request with IP in: 63.255.159.79, IP out: 170.86.38.1
Assigned request to server 0 with IP in: 63.255.159.79, IP out: 170.86.38.1
Server 4 assigned request with IP in: 201.155.79.97, IP out: 230.38.49.97
Assigned request to server 4 with IP in: 201.155.79.97, IP out: 230.38.49.97
Server 1 finished processing request.
Server 3 finished processing request.
Server 8 finished processing request.
Server 1 assigned request with IP in: 114.87.198.81, IP out: 218.174.50.54
Assigned request to server 1 with IP in: 114.87.198.81, IP out: 218.174.50.54
Server 3 assigned request with IP in: 57.205.253.182, IP out: 95.236.172.40
Assigned request to server 3 with IP in: 57.205.253.182, IP out: 95.236.172.40
Server 8 assigned request with IP in: 128.219.236.179, IP out: 114.237.30.209
Assigned request to server 8 with IP in: 128.219.236.179, IP out: 114.237.30.209
Added request with IP in: 166.182.61.9, IP out: 123.104.206.179, processing time: 71
Server 7 finished processing request.
Server 7 assigned request with IP in: 80.254.154.249, IP out: 52.227.102.111
Assigned request to server 7 with IP in: 80.254.154.249, IP out: 52.227.102.111
Server 0 finished processing request.
Server 2 finished processing request.
Server 5 finished processing request.
Server 0 assigned request with IP in: 173.117.255.1, IP out: 165.90.239.65
Assigned request to server 0 with IP in: 173.117.255.1, IP out: 165.90.239.65
Server 2 assigned request with IP in: 140.210.180.103, IP out: 34.32.197.126
Assigned request to server 2 with IP in: 140.210.180.103, IP out: 34.32.197.126
Server 5 assigned request with IP in: 159.28.105.107, IP out: 57.55.228.107
Assigned request to server 5 with IP in: 159.28.105.107, IP out: 57.55.228.107
Server 3 finished processing request.
Server 9 finished processing request.
Server 3 assigned request with IP in: 162.130.13.89, IP out: 137.108.234.33
Assigned request to server 3 with IP in: 162.130.13.89, IP out: 137.108.234.33
Server 9 assigned request with IP in: 200.5.102.62, IP out: 90.211.43.229
Assigned request to server 9 with IP in: 200.5.102.62, IP out: 90.211.43.229
Server 6 finished processing request.
Server 6 assigned request with IP in: 165.91.249.55, IP out: 192.80.221.51
Assigned request to server 6 with IP in: 165.91.249.55, IP out: 192.80.221.51
Server 3 finished processing request.
Added request with IP in: 168.16.123.53, IP out: 80.106.107.8, processing time: 15
Server 3 assigned request with IP in: 128.246.105.198, IP out: 222.84.127.204
Assigned request to server 3 with IP in: 128.246.105.198, IP out: 222.84.127.204
Server 4 finished processing request.
Server 4 assigned request with IP in: 201.135.99.87, IP out: 43.197.70.124
Assigned request to server 4 with IP in: 201.135.99.87, IP out: 43.197.70.124
Server 0 finished processing request.
Server 1 finished processing request.
Server 7 finished processing request.
Server 8 finished processing request.
Server 0 assigned request with IP in: 116.222.109.254, IP out: 236.185.142.122
Assigned request to server 0 with IP in: 116.222.109.254, IP out: 236.185.142.122
Server 1 assigned request with IP in: 192.249.194.72, IP out: 36.216.85.151
Assigned request to server 1 with IP in: 192.249.194.72, IP out: 36.216.85.151
Server 7 assigned request with IP in: 77.183.198.27, IP out: 19.99.43.14
Assigned request to server 7 with IP in: 77.183.198.27, IP out: 19.99.43.14
Server 8 assigned request with IP in: 249.246.190.166, IP out: 201.85.183.220
Assigned request to server 8 with IP in: 249.246.190.166, IP out: 201.85.183.220
Server 2 finished processing request.
Server 2 assigned request with IP in: 178.241.107.27, IP out: 154.169.132.79
Assigned request to server 2 with IP in: 178.241.107.27, IP out: 154.169.132.79
Server 5 finished processing request.
Server 5 assigned request with IP in: 248.84.105.127, IP out: 103.89.127.78
Assigned request to server 5 with IP in: 248.84.105.127, IP out: 103.89.127.78
Server 0 finished processing request.
Server 0 assigned request with IP in: 35.231.51.150, IP out: 66.91.187.94
Assigned request to server 0 with IP in: 35.231.51.150, IP out: 66.91.187.94
Server 2 finished processing request.
Server 4 finished processing request.
Server 8 finished processing request.
Server 9 finished processing request.
Server 2 assigned request with IP in: 52.47.57.103, IP out: 31.205.211.41
Assigned request to server 2 with IP in: 52.47.57.103, IP out: 31.205.211.41
Server 4 assigned request with IP in: 209.112.138.160, IP out: 253.169.190.163
Assigned request to server 4 with IP in: 209.112.138.160, IP out: 253.169.190.163
Server 8 assigned request with IP in: 163.91.97.24, IP out: 123.118.55.113
Assigned request to server 8 with IP in: 163.91.97.24, IP out: 123.118.55.113
Server 9 assigned request with IP in: 57.127.229.14, IP out: 5.217.226.223
Assigned request to server 9 with IP in: 57.127.229.14, IP out: 5.217.226.223
Server 3 finished processing request.
Server 6 finished processing request.
Server 3 assigned request with IP in: 187.22.208.28, IP out: 173.57.140.43
Assigned request to server 3 with IP in: 187.22.208.28, IP out: 173.57.140.43
Server 6 assigned request with IP in: 79.26.110.160, IP out: 220.1.108.11
Assigned request to server 6 with IP in: 79.26.110.160, IP out: 220.1.108.11
Server 1 finished processing request.
Server 1 assigned request with IP in: 226.2.66.127, IP out: 20.121.16.129
Assigned request to server 1 with IP in: 226.2.66.127, IP out: 20.121.16.129
Server 4 finished processing request.
Server 5 finished processing request.
Server 7 finished processing request.
Server 9 finished processing request.
Server 4 assigned request with IP in: 186.190.150.104, IP out: 136.173.86.19
Assigned request to server 4 with IP in: 186.190.150.104, IP out: 136.173.86.19
Server 5 assigned request with IP in: 35.10.159.163, IP out: 5.83.103.127
Assigned request to server 5 with IP in: 35.10.159.163, IP out: 5.83.103.127
Server 7 assigned request with IP in: 91.179.107.163, IP out: 12.110.56.113
Assigned request to server 7 with IP in: 91.179.107.163, IP out: 12.110.56.113
Server 9 assigned request with IP in: 50.54.44.44, IP out: 67.241.235.39
Assigned request to server 9 with IP in: 50.54.44.44, IP out: 67.241.235.39
Server 2 finished processing request.
Server 2 assigned request with IP in: 37.94.40.46, IP out: 145.187.254.50
Assigned request to server 2 with IP in: 37.94.40.46, IP out: 145.187.254.50
Server 3 finished processing request.
Server 3 assigned request with IP in: 104.237.206.177, IP out: 241.134.159.163
Assigned request to server 3 with IP in: 104.237.206.177, IP out: 241.134.159.163
Server 6 finished processing request.
Added request with IP in: 86.228.228.133, IP out: 249.108.145.199, processing time: 38
